category,full_category,salary_in_usd
Analyst,Data Analyst,81666
Scientist,Data Scientist,175000
Scientist,Data Scientist,140000
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Engineer,Data Engineer,249500
Engineer,Data Engineer,149850
Analyst,Data Analyst,122500
Analyst,Data Analyst,100000
Scientist,Data Scientist,249500
Scientist,Data Scientist,149850
Analyst,Data Analyst,55000
Analyst,Data Analyst,48000
Architect,Data Architect,249500
Architect,Data Architect,149850
Engineer,Data Engineer,58837
Engineer,Data Engineer,190000
Engineer,Data Engineer,120000
Analyst,Data Analyst,127000
Analyst,Data Analyst,104000
Scientist,Data Scientist,210000
Scientist,Data Scientist,150000
Engineer,Machine Learning Data Engineer,210000
Engineer,Machine Learning Data Engineer,150000
Engineer,Data Engineer,210000
Engineer,Data Engineer,130000
Scientist,Data Scientist,182750
Scientist,Data Scientist,161500
Analyst,Data Analyst,102640
Analyst,Data Analyst,66100
Architect,Data Architect,210000
Architect,Data Architect,150000
Engineer,Data Engineer,198800
Engineer,Data Engineer,122600
Engineer,Data Engineer,130000
Engineer,Data Engineer,80000
Scientist,Data Scientist,136000
Scientist,Data Scientist,104000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Engineer,Data Engineer,160000
Engineer,Data Engineer,135000
Engineer,Data Engineer,216000
Engineer,Data Engineer,144000
Scientist,Data Scientist,159000
Scientist,Data Scientist,130000
Analyst,Data Analyst,115934
Analyst,Data Analyst,81666
Engineer,Data Engineer,215000
Engineer,Data Engineer,150000
Engineer,Machine Learning Data Engineer,246000
Engineer,Machine Learning Data Engineer,201000
Engineer,Data Engineer,187000
Engineer,Data Engineer,153000
Engineer,Machine Learning Data Engineer,255000
Engineer,Machine Learning Data Engineer,185000
Analyst,Data Analyst,430967
Analyst,Data Analyst,55410
Analyst,Data Analyst,50432
Analyst,Data Analyst,39925
Analyst,Data Analyst,169000
Analyst,Data Analyst,110600
Analyst,Business Intelligence Data Analyst,60938
Developer,Business Intelligence Data Developer,140000
Developer,Business Intelligence Data Developer,120000
Analyst,Data Analyst,75000
Analyst,Data Analyst,60000
Analyst,Data Analyst,50000
Engineer,Machine Learning Data Engineer,134000
Engineer,Machine Learning Data Engineer,124000
Analyst,Data Analyst,166700
Analyst,Data Analyst,119000
Scientist,Data Scientist,124234
Scientist,Data Scientist,74540
Analyst,Data Analyst,100000
Analyst,Data Analyst,65000
Analyst,Data Analyst,16904
Scientist,Data Scientist,200000
Engineer,Data Engineer,220000
Engineer,Data Engineer,146000
Engineer,Data Engineer,68293
Engineer,Data Engineer,36773
Others,Data Others,110000
Others,Data Others,70000
Analyst,Data Analyst,50000
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Scientist,Data Scientist,47280
Scientist,Data Scientist,37824
Architect,Data Architect,190000
Architect,Data Architect,135000
Scientist,Data Scientist,128000
Scientist,Data Scientist,81500
Scientist,Data Scientist,173000
Scientist,Data Scientist,110000
Engineer,Machine Learning Data Engineer,192000
Engineer,Machine Learning Data Engineer,120000
Analyst,Data Analyst,115934
Analyst,Data Analyst,81666
Analyst,Data Analyst,120000
Analyst,Data Analyst,95000
Engineer,Machine Learning Data Engineer,190000
Engineer,Data Engineer,194000
Engineer,Data Engineer,129400
Analyst,Data Analyst,201000
Analyst,Data Analyst,89200
Scientist,Data Scientist,165000
Scientist,Data Scientist,125000
Scientist,Data Scientist,230000
Scientist,Data Scientist,196000
Engineer,Machine Learning Data Engineer,130000
Engineer,Machine Learning Data Engineer,90000
Architect,Machine Learning Data Architect,150000
Architect,Machine Learning Data Architect,100000
Engineer,Machine Learning Data Engineer,230000
Engineer,Machine Learning Data Engineer,150000
Engineer,Data Engineer,153600
Engineer,Data Engineer,106800
Architect,Machine Learning Data Architect,130000
Architect,Machine Learning Data Architect,100000
Engineer,Data Engineer,216000
Engineer,Data Engineer,144000
Scientist,Data Scientist,180000
Scientist,Data Scientist,120000
Engineer,Data Engineer,160000
Engineer,Data Engineer,135000
Analyst,Data Analyst,192500
Analyst,Data Analyst,140000
Engineer,Data Engineer,152500
Engineer,Data Engineer,130000
Analyst,Data Analyst,65000
Analyst,Data Analyst,55000
Engineer,Data Engineer,178750
Engineer,Data Engineer,160000
Scientist,Data Scientist,63040
Scientist,Data Scientist,52533
Scientist,Machine Learning Data Scientist,165000
Scientist,Machine Learning Data Scientist,135000
Analyst,Data Analyst,170000
Analyst,Data Analyst,125000
Engineer,Data Engineer,105000
Engineer,Data Engineer,70000
Scientist,Data Scientist,130000
Scientist,Data Scientist,95000
Scientist,Data Scientist,203500
Scientist,Data Scientist,152000
Engineer,Data Engineer,197430
Engineer,Data Engineer,134760
Scientist,Data Scientist,120000
Engineer,Data Engineer,197000
Engineer,Data Engineer,99000
Engineer,Data Engineer,220000
Engineer,Data Engineer,162000
Engineer,Data Engineer,110446
Engineer,Data Engineer,79178
Scientist,Data Scientist,70186
Scientist,Data Scientist,51716
Architect,Data Architect,149040
Architect,Data Architect,113900
Analyst,Business Data Analyst,95000
Analyst,Data Analyst,115000
Analyst,Data Analyst,171000
Engineer,Data Engineer,100000
Engineer,Data Engineer,78000
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Others,Data Others,110000
Others,Data Others,70000
Analyst,Data Analyst,50000
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Engineer,Data Engineer,230000
Engineer,Data Engineer,154600
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Engineer,Data Engineer,160000
Engineer,Data Engineer,75000
Scientist,Data Scientist,47280
Scientist,Data Scientist,37824
Engineer,Data Engineer,213000
Engineer,Data Engineer,152000
Scientist,Data Scientist,140000
Scientist,Data Scientist,120000
Scientist,Data Scientist,110000
Scientist,Data Scientist,70000
Engineer,Machine Learning Data Engineer,227200
Engineer,Machine Learning Data Engineer,168000
Scientist,Data Scientist,64090
Scientist,Data Scientist,60938
Engineer,Machine Learning Data Engineer,243000
Engineer,Machine Learning Data Engineer,183000
Engineer,Data Engineer,175000
Engineer,Data Engineer,150000
Scientist,Data Scientist,130000
Scientist,Data Scientist,90000
Analyst,Data Analyst,165000
Analyst,Data Analyst,124000
Engineer,Data Engineer,178000
Engineer,Data Engineer,132000
Engineer,Data Engineer,300000
Engineer,Data Engineer,130000
Analyst,Data Analyst,169000
Analyst,Data Analyst,110600
Analyst,Data Analyst,116000
Analyst,Data Analyst,96000
Analyst,Data Analyst,92350
Analyst,Data Analyst,70186
Analyst,Data Analyst,105000
Analyst,Data Analyst,70000
Architect,Machine Learning Data Architect,105236
Engineer,Data Engineer,194000
Engineer,Data Engineer,129400
Architect,Data Architect,190000
Architect,Data Architect,135000
Analyst,Data Analyst,100000
Analyst,Data Analyst,70000
Engineer,Machine Learning Data Engineer,189750
Engineer,Machine Learning Data Engineer,140250
Analyst,Data Analyst,130000
Analyst,Data Analyst,100000
Analyst,Data Analyst,160000
Analyst,Data Analyst,109000
Engineer,Data Engineer,250000
Engineer,Data Engineer,150000
Analyst,Data Analyst,206000
Analyst,Data Analyst,160000
Engineer,Data Engineer,135000
Engineer,Data Engineer,120000
Engineer,Machine Learning Data Engineer,115573
Engineer,Machine Learning Data Engineer,73546
Engineer,Data Engineer,160000
Engineer,Data Engineer,135000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Engineer,Data Engineer,68293
Engineer,Data Engineer,42026
Engineer,Data Engineer,191200
Engineer,Data Engineer,130000
Engineer,Data Engineer,191200
Engineer,Data Engineer,130000
Engineer,Machine Learning Data Engineer,66192
Engineer,Data Engineer,230000
Engineer,Data Engineer,154600
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Scientist,Data Scientist,140000
Scientist,Data Scientist,120000
Analyst,Data Analyst,169000
Analyst,Data Analyst,110600
Analyst,Data Analyst,80000
Engineer,Data Engineer,185900
Engineer,Data Engineer,129300
Analyst,Data Analyst,135000
Analyst,Data Analyst,110000
Analyst,Data Analyst,155000
Analyst,Data Analyst,140000
Engineer,Data Engineer,205000
Engineer,Data Engineer,150000
Engineer,Data Engineer,179500
Engineer,Data Engineer,134000
Scientist,Data Scientist,180000
Scientist,Data Scientist,120000
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Scientist,Data Scientist,175000
Scientist,Data Scientist,145000
Architect,Data Architect,235000
Architect,Data Architect,175000
Scientist,Data Scientist,27317
Engineer,Data Engineer,160000
Engineer,Data Engineer,90000
Engineer,Data Engineer,68293
Engineer,Data Engineer,36773
Engineer,Data Engineer,145000
Engineer,Data Engineer,115000
Others,Data Others,165000
Others,Data Others,135000
Engineer,Data Engineer,168400
Engineer,Data Engineer,105200
Engineer,Deep Learning Data Engineer,86193
Engineer,Deep Learning Data Engineer,49253
Engineer,Data Engineer,200000
Engineer,Data Engineer,160000
Scientist,Data Scientist,47280
Scientist,Data Scientist,37824
Scientist,Data Scientist,198800
Scientist,Data Scientist,122600
Engineer,Machine Learning Data Engineer,100000
Analyst,Business Intelligence Data Analyst,105066
Analyst,Data Analyst,130000
Analyst,Data Analyst,100000
Analyst,Data Analyst,104663
Analyst,Data Analyst,73880
Engineer,Data Engineer,125000
Engineer,Data Engineer,110000
Analyst,Data Analyst,165000
Analyst,Data Analyst,124000
Scientist,Data Scientist,148000
Scientist,Data Scientist,107000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Engineer,Data Engineer,160000
Engineer,Data Engineer,135000
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Engineer,Data Engineer,153600
Engineer,Data Engineer,106800
Analyst,Data Analyst,100000
Analyst,Data Analyst,65000
Engineer,Data Engineer,120000
Engineer,Data Engineer,95000
Engineer,Data Engineer,63040
Engineer,Data Engineer,36773
Engineer,Data Engineer,310000
Engineer,Data Engineer,239000
Analyst,Data Analyst,299500
Analyst,Data Analyst,245100
Scientist,Data Scientist,168000
Scientist,Data Scientist,130000
Scientist,Data Scientist,136000
Scientist,Data Scientist,104000
Engineer,Data Engineer,161000
Engineer,Data Engineer,118000
Scientist,Data Scientist,205000
Scientist,Data Scientist,184000
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Analyst,Data Analyst,247500
Analyst,Data Analyst,172200
Analyst,Data Analyst,68293
Analyst,Data Analyst,177000
Analyst,Data Analyst,131000
Scientist,Data Scientist,205000
Scientist,Data Scientist,184000
Engineer,Data Engineer,146000
Engineer,Data Engineer,102000
Analyst,Data Analyst,169000
Analyst,Data Analyst,110600
Scientist,Data Scientist,230000
Scientist,Data Scientist,196000
Engineer,Data Engineer,135000
Engineer,Data Engineer,100000
Engineer,Data Engineer,80000
Engineer,Data Engineer,65000
Engineer,Data Engineer,135000
Engineer,Data Engineer,100000
Engineer,Data Engineer,61566
Engineer,Data Engineer,43096
Engineer,Data Engineer,175000
Engineer,Data Engineer,135000
Scientist,Data Scientist,80000
Engineer,Data Engineer,231250
Engineer,Data Engineer,138750
Analyst,Data Analyst,193750
Analyst,Data Analyst,116250
Engineer,Data Engineer,231250
Engineer,Data Engineer,138750
Analyst,Data Analyst,231250
Analyst,Data Analyst,138750
Analyst,Data Analyst,231250
Analyst,Data Analyst,138750
Engineer,Data Engineer,193750
Engineer,Data Engineer,116250
Scientist,Data Scientist,208000
Scientist,Data Scientist,127000
Architect,Data Architect,300000
Architect,Data Architect,196000
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Others,Data Others,45555
Engineer,Data Engineer,185900
Engineer,Data Engineer,129300
Scientist,Data Scientist,47280
Scientist,Data Scientist,37824
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Scientist,Data Scientist,205000
Scientist,Data Scientist,185000
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Engineer,Machine Learning Data Engineer,247500
Engineer,Machine Learning Data Engineer,172200
Engineer,Data Engineer,160000
Engineer,Data Engineer,135000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Analyst,Data Analyst,110000
Analyst,Data Analyst,95000
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Scientist,Data Scientist,205000
Scientist,Data Scientist,184000
Scientist,Data Scientist,17684
Scientist,Data Scientist,375000
Engineer,Data Engineer,191200
Engineer,Data Engineer,130000
Scientist,Data Scientist,225000
Scientist,Data Scientist,156400
Analyst,Data Analyst,169000
Analyst,Data Analyst,110600
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Engineer,Machine Learning Data Engineer,104663
Engineer,Machine Learning Data Engineer,80036
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Scientist,Data Scientist,140700
Scientist,Data Scientist,93800
Scientist,Data Scientist,350000
Scientist,Data Scientist,135000
Analyst,Data Analyst,115934
Analyst,Data Analyst,81666
Engineer,Machine Learning Data Engineer,104697
Developer,Machine Learning Data Developer,33000
Scientist,Machine Learning Data Scientist,34672
Engineer,Machine Learning Data Engineer,201000
Engineer,Machine Learning Data Engineer,119000
Engineer,Data Engineer,175000
Engineer,Data Engineer,150000
Analyst,Data Analyst,154560
Analyst,Data Analyst,123648
Analyst,Data Analyst,130000
Analyst,Data Analyst,100000
Engineer,Data Engineer,170000
Engineer,Data Engineer,145000
Engineer,Data Engineer,135000
Engineer,Data Engineer,100000
Scientist,Data Scientist,247500
Scientist,Data Scientist,172200
Scientist,Data Scientist,177500
Scientist,Data Scientist,134000
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Architect,Data Architect,192564
Architect,Data Architect,144854
Analyst,Data Analyst,130000
Analyst,Data Analyst,105000
Engineer,Data Engineer,179305
Engineer,Data Engineer,142127
Engineer,Data Engineer,315000
Engineer,Data Engineer,225000
Scientist,Data Scientist,243900
Scientist,Data Scientist,156600
Analyst,Data Analyst,206000
Analyst,Data Analyst,160000
Analyst,Data Analyst,109000
Analyst,Data Analyst,79000
Analyst,Data Analyst,160000
Analyst,Data Analyst,109000
Scientist,Data Scientist,89306
Engineer,Data Engineer,182500
Engineer,Data Engineer,128500
Engineer,Data Engineer,160000
Engineer,Data Engineer,90000
Analyst,Data Analyst,77300
Analyst,Data Analyst,45600
Analyst,Data Analyst,127000
Analyst,Data Analyst,110000
Architect,Data Architect,210000
Architect,Data Architect,136000
Engineer,Data Engineer,170000
Engineer,Data Engineer,140000
Engineer,Data Engineer,247500
Engineer,Data Engineer,172200
Engineer,Data Engineer,225000
Engineer,Data Engineer,184100
Engineer,Machine Learning Data Engineer,130000
Engineer,Machine Learning Data Engineer,90000
Scientist,Data Scientist,120000
Scientist,Data Scientist,100000
Scientist,Data Scientist,85000
Scientist,Data Scientist,78000
Engineer,Data Engineer,161000
Engineer,Data Engineer,110000
Scientist,Data Scientist,136000
Scientist,Data Scientist,104000
Scientist,Data Scientist,47280
Scientist,Data Scientist,37824
Others,Data Others,205000
Others,Data Others,160000
Analyst,Data Analyst,169000
Analyst,Data Analyst,110600
Engineer,Data Engineer,61566
Engineer,Data Engineer,49253
Engineer,Data Engineer,160000
Engineer,Data Engineer,130000
Scientist,Data Scientist,245000
Scientist,Data Scientist,180000
Engineer,Data Engineer,135000
Engineer,Data Engineer,100000
Engineer,Data Engineer,220000
Engineer,Data Engineer,150000
Scientist,Data Scientist,198440
Scientist,Data Scientist,144000
Engineer,Data Engineer,240000
Engineer,Data Engineer,170000
Scientist,Data Scientist,198440
Scientist,Data Scientist,144000
Analyst,Data Analyst,150000
Analyst,Data Analyst,100000
Analyst,Data Analyst,120000
Analyst,Data Analyst,95000
Scientist,Data Scientist,57872
Analyst,Data Analyst,64000
Scientist,Data Scientist,39925
Engineer,Machine Learning Data Engineer,187200
Engineer,Machine Learning Data Engineer,116100
Analyst,Data Analyst,150000
Analyst,Data Analyst,127000
Engineer,Data Engineer,275000
Engineer,Data Engineer,166000
Scientist,Data Scientist,159699
Scientist,Data Scientist,138938
Analyst,Business Intelligence Data Analyst,76000
Analyst,Data Analyst,166700
Analyst,Data Analyst,119000
Analyst,Data Analyst,130000
Analyst,Data Analyst,100000
Analyst,Data Analyst,103432
Analyst,Data Analyst,92350
Analyst,Data Analyst,80000
Analyst,Data Analyst,52500
Engineer,Data Engineer,236000
Engineer,Data Engineer,182000
Scientist,Data Scientist,180000
Scientist,Data Scientist,140000
Scientist,Data Scientist,225000
Scientist,Data Scientist,156400
Analyst,Data Analyst,135000
Analyst,Data Analyst,100000
Engineer,Machine Learning Data Engineer,204500
Engineer,Machine Learning Data Engineer,142200
Engineer,Data Engineer,240000
Analyst,Data Analyst,125404
Engineer,Data Engineer,300000
Engineer,Data Engineer,130000
Engineer,Data Engineer,195000
Engineer,Data Engineer,175000
Engineer,Data Engineer,155000
Engineer,Data Engineer,110000
Analyst,Data Analyst,123000
Analyst,Data Analyst,92250
Engineer,Data Engineer,170000
Engineer,Data Engineer,150000
Engineer,Machine Learning Data Engineer,180000
Engineer,Machine Learning Data Engineer,100000
Engineer,Data Engineer,97000
Engineer,Data Engineer,90000
Engineer,Data Engineer,200000
Engineer,Data Engineer,160000
Engineer,Machine Learning Data Engineer,210000
Engineer,Machine Learning Data Engineer,180000
Engineer,Data Engineer,260000
Engineer,Data Engineer,180000
Analyst,Data Analyst,210000
Analyst,Data Analyst,157000
Scientist,Data Scientist,180000
Scientist,Data Scientist,100000
Analyst,Data Analyst,80000
Analyst,Data Analyst,52500
Architect,Data Architect,128000
Architect,Data Architect,81500
Engineer,Data Engineer,105000
Engineer,Data Engineer,70000
Scientist,Data Scientist,175000
Scientist,Data Scientist,122500
Engineer,Data Engineer,171000
Engineer,Data Engineer,117000
Scientist,Data Scientist,202800
Scientist,Data Scientist,104300
Analyst,Data Analyst,50432
Analyst,Data Analyst,36773
Engineer,Data Engineer,197000
Engineer,Data Engineer,99000
Engineer,Data Engineer,160000
Engineer,Data Engineer,110000
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Scientist,Data Scientist,30000
Analyst,Data Analyst,78000
Analyst,Data Analyst,48000
Engineer,Data Engineer,170000
Engineer,Data Engineer,130000
Analyst,Data Analyst,150000
Analyst,Data Analyst,95000
Engineer,Data Engineer,78000
Engineer,Data Engineer,42000
Architect,Data Architect,345600
Architect,Data Architect,230400
Engineer,Data Engineer,145000
Engineer,Data Engineer,115000
Analyst,Business Intelligence Data Analyst,78000
Analyst,Business Intelligence Data Analyst,48000
Analyst,Data Analyst,175950
Analyst,Data Analyst,130050
Engineer,Data Engineer,205600
Engineer,Data Engineer,105700
Analyst,Data Analyst,236600
Analyst,Data Analyst,89200
Scientist,Data Scientist,84000
Scientist,Data Scientist,54000
Scientist,Data Scientist,80000
Analyst,Data Analyst,200000
Scientist,Data Scientist,73742
Scientist,Data Scientist,165000
Scientist,Data Scientist,33246
Engineer,Data Engineer,185900
Engineer,Data Engineer,129300
Analyst,Data Analyst,169000
Analyst,Data Analyst,110600
Engineer,Data Engineer,75050
Engineer,Data Engineer,225000
Engineer,Data Engineer,184100
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Scientist,Data Scientist,225000
Scientist,Data Scientist,156400
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Engineer,Machine Learning Data Engineer,108000
Scientist,Data Scientist,155000
Scientist,Data Scientist,38000
Analyst,Data Analyst,85000
Analyst,Data Analyst,65000
Scientist,Data Scientist,155000
Scientist,Data Scientist,38000
Engineer,Data Engineer,110820
Engineer,Data Engineer,92350
Scientist,Data Scientist,153600
Scientist,Data Scientist,106800
Scientist,Data Scientist,185000
Scientist,Data Scientist,50000
Engineer,Data Engineer,185900
Engineer,Data Engineer,129300
Scientist,Data Scientist,155000
Scientist,Data Scientist,38000
Scientist,Data Scientist,168000
Scientist,Data Scientist,130000
Scientist,Data Scientist,123400
Scientist,Data Scientist,88100
Scientist,Data Scientist,120000
Scientist,Data Scientist,55000
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Engineer,Data Engineer,191200
Engineer,Data Engineer,130000
Analyst,Data Analyst,169000
Analyst,Data Analyst,110600
Analyst,Data Analyst,150000
Analyst,Data Analyst,120000
Scientist,Data Scientist,139000
Scientist,Data Scientist,122000
Scientist,Data Scientist,185900
Scientist,Data Scientist,129300
Analyst,Data Analyst,139600
Analyst,Data Analyst,85700
Engineer,Data Engineer,185000
Engineer,Data Engineer,50000
Engineer,Data Engineer,185900
Engineer,Data Engineer,129300
Scientist,Data Scientist,225000
Scientist,Data Scientist,156400
Scientist,Data Scientist,200000
Scientist,Data Scientist,175000
Engineer,Data Engineer,185900
Engineer,Data Engineer,129300
Engineer,Machine Learning Data Engineer,148500
Engineer,Machine Learning Data Engineer,98200
Analyst,Data Analyst,115000
Analyst,Data Analyst,95000
Architect,Data Architect,225000
Architect,Data Architect,66000
Scientist,Data Scientist,185000
Scientist,Data Scientist,50000
Scientist,Data Scientist,47280
Scientist,Data Scientist,37824
Analyst,Data Analyst,134000
Analyst,Data Analyst,98000
Analyst,Data Analyst,105000
Analyst,Data Analyst,62000
Analyst,Business Intelligence Data Analyst,57000
Engineer,Business Intelligence Data Engineer,161311
Scientist,Data Scientist,144200
Scientist,Data Scientist,115360
Scientist,Data Scientist,83171
Architect,Data Architect,38154
Engineer,Data Engineer,73546
Engineer,Data Engineer,42026
Engineer,Data Engineer,170000
Engineer,Data Engineer,150000
Architect,Data Architect,180000
Architect,Data Architect,160000
Scientist,Data Scientist,108000
Analyst,Machine Learning Data Analyst,200000
Analyst,Machine Learning Data Analyst,150000
Analyst,Data Analyst,125976
Engineer,Data Engineer,188700
Engineer,Data Engineer,160395
Analyst,Data Analyst,115934
Analyst,Data Analyst,81666
Engineer,Data Engineer,300000
Engineer,Data Engineer,225000
Scientist,Data Scientist,198440
Scientist,Data Scientist,144000
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Analyst,Data Analyst,50432
Analyst,Data Analyst,36773
Scientist,Data Scientist,75648
Scientist,Data Scientist,156868
Analyst,Business Intelligence Data Analyst,200000
Scientist,Data Scientist,198440
Scientist,Data Scientist,144000
Engineer,Machine Learning Data Engineer,69344
Analyst,Data Analyst,90000
Architect,Data Architect,126080
Architect,Data Architect,84053
Engineer,Data Engineer,200000
Engineer,Data Engineer,180000
Analyst,Data Analyst,108000
Analyst,Data Analyst,85000
Engineer,Machine Learning Data Engineer,210000
Engineer,Machine Learning Data Engineer,180000
Engineer,Data Engineer,165000
Engineer,Data Engineer,132000
Analyst,Data Analyst,130000
Analyst,Data Analyst,110000
Analyst,Business Intelligence Data Analyst,45050
Analyst,Data Analyst,42028
Analyst,Data Analyst,135000
Engineer,Data Engineer,178800
Engineer,Data Engineer,132100
Analyst,Data Analyst,20000
Engineer,Machine Learning Data Engineer,140000
Engineer,Machine Learning Data Engineer,110000
Engineer,Data Engineer,160000
Engineer,Data Engineer,85000
Developer,Data Developer,250000
Developer,Data Developer,63000
Engineer,Data Engineer,187200
Engineer,Data Engineer,116100
Engineer,Data Engineer,200000
Engineer,Data Engineer,145000
Engineer,Data Engineer,229998
Engineer,Data Engineer,154545
Scientist,Data Scientist,215000
Scientist,Data Scientist,159000
Engineer,Data Engineer,229998
Engineer,Data Engineer,154545
Scientist,Data Scientist,50000
Scientist,Data Scientist,183000
Analyst,Data Analyst,99750
Analyst,Data Analyst,68400
Scientist,Data Scientist,236900
Scientist,Data Scientist,159200
Analyst,Data Analyst,243225
Analyst,Data Analyst,179775
Engineer,Data Engineer,175000
Engineer,Data Engineer,150000
Engineer,Machine Learning Data Engineer,210000
Engineer,Machine Learning Data Engineer,180000
Scientist,Data Scientist,148000
Scientist,Data Scientist,128000
Architect,Data Architect,190000
Architect,Data Architect,135000
Analyst,Data Analyst,130000
Analyst,Data Analyst,110000
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Engineer,Data Engineer,160000
Engineer,Data Engineer,85000
Scientist,Data Scientist,218000
Scientist,Data Scientist,145300
Engineer,Machine Learning Data Engineer,195400
Engineer,Machine Learning Data Engineer,131300
Others,Data Others,105000
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,207000
Scientist,Data Scientist,153000
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Analyst,Data Analyst,110000
Analyst,Data Analyst,99000
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Engineer,Machine Learning Data Engineer,200000
Engineer,Machine Learning Data Engineer,135000
Scientist,Data Scientist,207000
Scientist,Data Scientist,153000
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Engineer,Data Engineer,195700
Engineer,Data Engineer,130500
Engineer,Machine Learning Data Engineer,130000
Engineer,Machine Learning Data Engineer,84000
Engineer,Data Engineer,100000
Engineer,Data Engineer,60000
Engineer,Data Engineer,80036
Engineer,Data Engineer,67723
Engineer,Data Engineer,141300
Engineer,Data Engineer,102100
Analyst,Data Analyst,50432
Analyst,Data Analyst,36773
Analyst,Business Data Analyst,150000
Scientist,Data Scientist,102200
Scientist,Data Scientist,22892
Analyst,Data Analyst,144000
Analyst,Data Analyst,113000
Scientist,Data Scientist,31520
Architect,Data Architect,195400
Architect,Data Architect,131300
Engineer,Machine Learning Data Engineer,195400
Engineer,Machine Learning Data Engineer,131300
Architect,Data Architect,195400
Architect,Data Architect,131300
Architect,Data Architect,190000
Architect,Data Architect,135000
Engineer,Data Engineer,135000
Engineer,Data Engineer,80000
Engineer,Data Engineer,160000
Engineer,Data Engineer,85000
Engineer,Data Engineer,178800
Engineer,Data Engineer,132100
Engineer,Data Engineer,60000
Engineer,Machine Learning Data Engineer,63040
Analyst,Business Data Analyst,50000
Engineer,Data Engineer,140000
Engineer,Data Engineer,105000
Engineer,Data Engineer,80036
Engineer,Data Engineer,67723
Analyst,Data Analyst,190000
Analyst,Data Analyst,140000
Engineer,Data Engineer,100000
Engineer,Data Engineer,60000
Scientist,Data Scientist,180000
Scientist,Data Scientist,165000
Scientist,Machine Learning Data Scientist,108000
Engineer,Machine Learning Data Engineer,20000
Architect,Data Architect,190000
Architect,Data Architect,135000
Scientist,Data Scientist,179400
Scientist,Data Scientist,154000
Scientist,Machine Learning Data Scientist,193900
Scientist,Machine Learning Data Scientist,129300
Analyst,Data Analyst,222640
Analyst,Data Analyst,182160
Engineer,Data Engineer,150000
Engineer,Data Engineer,100000
Analyst,Data Analyst,122500
Analyst,Data Analyst,100000
Engineer,Data Engineer,297500
Engineer,Data Engineer,260000
Developer,Machine Learning Data Developer,15000
Engineer,Data Engineer,193000
Scientist,Data Scientist,93000
Scientist,Data Scientist,73000
Engineer,Data Engineer,100000
Engineer,Data Engineer,60000
Scientist,Data Scientist,136994
Scientist,Data Scientist,101570
Developer,Data Developer,250000
Developer,Data Developer,63000
Analyst,Data Analyst,134000
Analyst,Data Analyst,98000
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Scientist,Data Scientist,57786
Analyst,Data Analyst,136000
Analyst,Data Analyst,112000
Scientist,Data Scientist,172000
Scientist,Data Scientist,140000
Engineer,Data Engineer,215000
Engineer,Data Engineer,164000
Engineer,Data Engineer,300000
Engineer,Data Engineer,130000
Engineer,Data Engineer,250000
Engineer,Data Engineer,63000
Engineer,Data Engineer,180000
Engineer,Data Engineer,150000
Engineer,Data Engineer,45390
Engineer,Data Engineer,250000
Engineer,Data Engineer,63000
Scientist,Data Scientist,191475
Scientist,Data Scientist,141525
Analyst,Data Analyst,97500
Scientist,Data Scientist,212800
